marker	target	nA	nB	wilcox.p	CLES	zA	zB	ZDiff	tissue	boxplot_data
NRAS_4893_ENSG00000213281	SRRM3_222183	3	9	0.0318181818181818	0.888888888888889	-1.032	-0.627	-0.405	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,0,-1.08,-0.8,-0.63,-0.47,-0.22,-1.5,-1.265,-1.03,-0.95,-0.87;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.8,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.5,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.63,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-1.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.22,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.42,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.71,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.47,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.95,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.87,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-1.03,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.5,1
NRAS_4893_ENSG00000213281	SRSF11_9295	3	9	0.0181818181818182	0.925925925925926	-1.375	-0.548	-0.827	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,0,-0.9,-0.74,-0.55,-0.49,-0.32,-1.45,-1.415,-1.38,-1.095,-0.81;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.32,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.55,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.62,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.9,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.86,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.49,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.74,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.53,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-1.38,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.81,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.45,1
NRAS_4893_ENSG00000213281	SSB_6741	3	9	0.0318181818181818	0.888888888888889	-0.558	-0.122	-0.436	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,1,-0.64,-0.36,-0.12,0.1,0.21,-1.03,-0.795,-0.56,-0.51,-0.46;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.48,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.64,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.36,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.56,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.46,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-1.03,1
NRAS_4893_ENSG00000213281	ST8SIA4_7903	3	9	0.0181818181818182	0.925925925925926	-0.172	-0.063	-0.109	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.15,-0.11,-0.06,0.09,0.24,-0.34,-0.255,-0.17,-0.15,-0.13;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.11,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.11,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.34,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.17,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.13,1
NRAS_4893_ENSG00000213281	ST8SIA6_338596	3	9	0.00454545454545455	1	-0.153	0.167	-0.32	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.08,0.13,0.17,0.24,0.27,-0.23,-0.19,-0.15,-0.115,-0.08;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.5,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.11,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.15,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.08,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.23,1
NRAS_4893_ENSG00000213281	STARD5_80765	3	9	0.0318181818181818	0.888888888888889	0.013	0.25	-0.237	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.06,0.09,0.25,0.3,0.48,-0.05,-0.02,0.01,0.01,0.01;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.25,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.48,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.25,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.28,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.01,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.01,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.05,1
NRAS_4893_ENSG00000213281	STAT1_6772	3	9	0.0318181818181818	0.888888888888889	-0.065	0.079	-0.144	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.08,0,0.08,0.1,0.16,-0.36,-0.21,-0.06,-0.05,-0.04;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.1,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.04,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.06,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.36,1
NRAS_4893_ENSG00000213281	STX17_55014	3	9	0.0318181818181818	0.888888888888889	-0.018	0.343	-0.361	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.02,0.16,0.34,0.39,0.7,-0.17,-0.095,-0.02,0.1,0.22;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.42,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.37,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.39,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.7,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.02,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.22,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.17,1
NRAS_4893_ENSG00000213281	STX1A_6804	3	9	0.0181818181818182	0.925925925925926	-0.221	0.132	-0.353	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.07,0.06,0.13,0.33,0.38,-0.28,-0.25,-0.22,-0.095,0.03;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.11,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.28,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.22,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.03,1
NRAS_4893_ENSG00000213281	STYXL1_51657	3	9	0.0318181818181818	0.888888888888889	-0.51	-0.042	-0.468	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.3,-0.15,-0.04,0.03,0.25,-0.69,-0.6,-0.51,-0.3,-0.09;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.03,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.44,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.25,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.51,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.69,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.09,1
NRAS_4893_ENSG00000213281	SYCE3_644186	3	9	0.031995563459615	0.888888888888889	-0.094	0.13	-0.224	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.12,0.05,0.13,0.18,0.26,-0.3,-0.195,-0.09,-0.03,0.03;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.26,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.18,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.03,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.05,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.3,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.09,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.03,1
NRAS_4893_ENSG00000213281	SYPL1_6856	3	9	0.00454545454545455	1	-0.015	0.29	-0.305	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.06,0.15,0.29,0.38,0.7,-0.04,-0.03,-0.02,0.005,0.03;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.58,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.7,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.29,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.17,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.07,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.02,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.04,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.03,1
NRAS_4893_ENSG00000213281	TAB3_257397	3	9	0.00454545454545455	1	-0.03	0.241	-0.271	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,0.15,0.23,0.24,0.33,0.46,-0.04,-0.035,-0.03,-0.005,0.02;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.42,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.46,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.3,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.03,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.04,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.02,1
NRAS_4893_ENSG00000213281	TANGO6_79613	3	9	0.00909090909090909	0.962962962962963	-2.552	-2.269	-0.283	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-3,-1,-2.51,-2.47,-2.27,-2.06,-1.58,-3,-2.775,-2.55,-2.53,-2.51;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-2.47,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-2.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-2.27,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-2.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-1.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-2.49,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-2.38,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-1.58,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-2.51,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-2.51,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-2.55,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-3,1
NRAS_4893_ENSG00000213281	TAOK1_57551	3	9	0.031995563459615	0.888888888888889	-0.147	0.005	-0.152	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.18,-0.09,0,0.15,0.19,-0.3,-0.225,-0.15,-0.125,-0.1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.18,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.03,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.12,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.01,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.3,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.15,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.1,1
NRAS_4893_ENSG00000213281	TBX4_9496	3	9	0.0318181818181818	0.888888888888889	-0.595	-0.247	-0.348	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.71,-0.45,-0.25,-0.22,0.02,-0.67,-0.635,-0.6,-0.54,-0.48;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.25,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.71,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.4,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.48,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.45,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-0.22,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.02,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.6,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.48,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.67,1
NRAS_4893_ENSG00000213281	TCEAL7_56849	3	9	0.0181818181818182	0.925925925925926	-0.135	0.228	-0.363	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.06,0.13,0.23,0.33,0.45,-0.17,-0.155,-0.14,-0.03,0.08;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.32,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.13,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.23,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.45,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.17,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.08,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.14,1
NRAS_4893_ENSG00000213281	TECPR1_25851	3	9	0.0318181818181818	0.888888888888889	-0.693	-0.217	-0.476	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-2,1,-1.08,-0.46,-0.22,0.03,0.18,-0.73,-0.71,-0.69,-0.67,-0.65;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.4,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.18,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.03,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.59,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.03,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,-0.46,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,-1.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.22,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.06,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.69,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.73,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.65,1
NRAS_4893_ENSG00000213281	TESPA1_9840	3	9	0.0256910461329756	0.907407407407407	-0.021	0.138	-0.159	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.01,0.08,0.14,0.19,0.26,-0.42,-0.22,-0.02,-0.015,-0.01;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.51,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.25,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.14,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.26,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.19,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.15,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,-0.01,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.08,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.42,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.01,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.02,1
NRAS_4893_ENSG00000213281	TGIF2LY_90655	3	9	0.0181818181818182	0.925925925925926	0.32	0.458	-0.138	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,0,1,0.32,0.39,0.46,0.55,0.56,0.03,0.175,0.32,0.355,0.39;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,0.49,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,0.55,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,0.56,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,0.55,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,0.32,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.39,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.37,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.45,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,0.46,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,0.32,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,0.39,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,0.03,1
NRAS_4893_ENSG00000213281	TIE1_7075	3	9	0.0318181818181818	0.888888888888889	-0.42	-0.163	-0.257	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12,-1,1,-0.42,-0.33,-0.16,0.09,0.21,-0.62,-0.52,-0.42,-0.37,-0.32;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EOL1CELL,-0.24,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HEL,-0.34,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLM13,-0.33,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MV411,-0.42,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NB4,-0.04,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML2,0.09,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML5,0.21,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PL21,0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SKM1,-0.16,0;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCIAML3,-0.62,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31FUJ,-0.32,1;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,THP1,-0.42,1
